comment;Label
Hýzlý büyüme : Hindistan'da iþgücünün yüzde 50'sinden fazlasýna sahip olduklarý söylenen Y kuþaðý, büyümek ve ayný zamanda bir büyüme hikayesinin parçasý olmak için giriþimlere katýlýyor. Moglix, çalýþanlarýn üstlendikleri iþ konusunda tutkulu olmalarýný ve birlikte öðrenmelerini saðlar. Ýnsanlara geliþme fýrsatý sunan, tüm departmanlarý ilgilendiren çeþitli mentorluk ve beceri geliþtirme programlarýmýz var. Çalýþanlara neyin parçasý olduklarýný ve bunun kiþisel geliþim yolculuklarýnda nasýl önemli hale geldiðini bilmelerini saðlamak önemlidir.;HumanResource
Mentorluk programý: Moglix, mentorluðun en kýsa sürede geleceðin liderlerini yaratmada uzun bir yol kat ettiðine inanan bir firma. Liderlik ekibinin her üyesi, birkaç çalýþaný ve çeþitli mesleki ve kiþisel konularda uzun bir süre boyunca koçluk yaparak ilerideki zorluklarýn üstesinden gelme konusunda kendilerini daha güvende hissetmelerini saðlar, mentinin ilgisine baðlý olarak kiþiye daha büyük bir sorumluluk verildiðinde / yeni ufka uçmaya hazýr.;HumanResource
Ýþyerinde Esneklik / Özerklik: Startup'larda çalýþmak kendi iþinizin sahipliðini gerektirir. Mikro yönetimi ortadan kaldýrýr ve özerklik ve esneklik yönlerini ilerletir. Moglix'te ister evden ister ofisten çalýþýyor olun, çalýþanlar iþin yapýlmasýný saðlýyor.;HumanResource
Tanýma ve takdir etme : Çalýþanlara, iþletme için bir deðer olduklarýný hissettirmek önemlidir. Çabalarýnýn düzenli olarak kabul edilmesi, takdir edilmesi ve bilenmesi ve böylelikle en iyi yeteneklerinin artýrýlmasý gerekir. Ayrýca Moglix olarak, çalýþanlarýmýzýn þirket içindeki politikalar ve kurallar hakkýnda geri bildirimlerini almaya ve kendilerini her zaman baðlý hissetmelerini saðlamak için ödül ve takdir olarak neyin daha iyi tasarlanabileceðini anlamaya çalýþýyoruz.;HumanResource
Tanýma ve takdir etme : Çalýþanlara, iþletme için bir deðer olduklarýný hissettirmek önemlidir. Çabalarýnýn düzenli olarak kabul edilmesi, takdir edilmesi ve bilenmesi ve böylelikle en iyi yeteneklerinin artýrýlmasý gerekir. Ayrýca Moglix olarak, çalýþanlarýmýzýn þirket içindeki politikalar ve kurallar hakkýnda geri bildirimlerini almaya ve kendilerini her zaman baðlý hissetmelerini saðlamak için ödül ve takdir olarak neyin daha iyi tasarlanabileceðini anlamaya çalýþýyoruz.;HumanResource
Çalýþan baðlýlýðý giriþimleri : Moglix, dostane, daha üretken ve motivasyonel bir ortam oluþturmaya yardýmcý olan birçok giriþimde bulunur. Bahsetmeye deðer bazýlarý:;HumanResource
CEO Connect : Kurucu ve CEO, tüm çalýþanlarý iyi tanýmasýný saðlar ve bu nedenle Moglix, CEO'nun haftada bir seferde sekiz çalýþandan oluþan bir grupla veya bireysel olarak etkileþime girdiði bir CEO Connect programý baþlattý. kiþisel dokunuþ ve birbirlerinin bakýþ açýsýný gayri resmi olarak daha iyi anlamak.;HumanResource
Sektör liderleri ile görüþme : Çalýþanlarýn çeþitli endüstri trendleri hakkýnda bu liderlerden bir bakýþ açýsý kazandýðý deneyimlerini, yolculuklarýný, öðrendiklerini, bilgi alýþveriþini paylaþmak için çalýþanlarla etkileþime girmeleri için endüstri gazilerini / liderlerini düzenli aralýklarla ofisimize davet ediyoruz. Kýsa bir süre önce BT Uzmanýmýz Neelam Dhawan ve Google Arama ve Google Haritalar'ýn Tanrýsý Amit Singhal'ý kurduk.;HumanResource
Tüm ellerle takým : Bu, her takým üyesinin daha iyi baðlanma ve ilerideki rotayý daha iyi anlamak için takým baþkanýyla en az her çeyrekte buluþtuðu baþka bir giriþimdir.;HumanResource
"Eðitim oturumu : Moglix, doðrudan B-Okullarýndan ve diðer önde gelen enstitülerden pek çok yeni yeteneði iþe alýyor; bu kiþiler için þirket, yumuþak becerilerden iþlevselliðe, geliþmiþ excel, iletiþim becerileri ve hýzlandýrýlmýþ gibi günlük ihtiyaçlara kadar çeþitli konularda eðitim oturumlarý düzenler. liderlik programlarý.";HumanResource
Ayrýca, kararlaþtýrýlan parametreler dahilinde bir projenin hedefine baþarýyla ulaþmak için deneyime ihtiyacýnýz var. Dahasý, bir projeyi sýnýrlý bir zaman ölçeði ve bütçe dahilinde planlamak, bir proje planlarken akýlda tutulmasý gereken baþka bir þeydir. Bu faktörler göz önüne alýndýðýnda, proje planlamasý bazen göz korkutucu olabilir. Proje yönetimi tekniklerinin devreye girdið;HumanResource
reye girdiði yer burasýdýr. Bir projenin baþarýsýnýn arkasýndaki sebep genellikle bu uygulamalardýr ve iyi proje planlamasý ile eþ anlamlýdýr.;HumanResource
Proje Gereksinimlerini Anlamak Ýletiþim, her alanda baþarýnýn anahtarýdýr. Bu nedenle, projenizi ilerlettiðiniz gün, projenin amaçlarýný ve hedeflerini diðer paydaþlara iletmeye baþlayýn. ;HumanResource
Baþarýlý bir proje planlamak için bir projedeki tüm paydaþlarýn nihai hedefi ve hedefi anlamasý çok önemlidir. Bu, tüm dinamik ekip üyelerini, proje sponsorlarýný, proje yöneticilerini, müþterileri ve deðerli kullanýcýlarý içerir. ;HumanResource
Projenin gerçek amacýný tanýmlamak ve nihai hedefi anlamak, daha iyi strateji oluþturma kapasitenizi artýrýr. Örneðin, ücretsiz bir telefon hizmeti düzenlemenin nihai amacý nedir? Þirketin profilini geliþtirmek için mi? Genel olarak toplum hizmeti için mi? Bu sorular cevaplanmalýdýr.;HumanResource
Uygun Bir Risk Yönetim Planý Geliþtirme Her türlü proje ve görev, farklý düzeylerde risklere tabidir. Bu nedenle, bir B planýna ve bir risk müdahale ekibine sahip olmak her zaman akýllýca bir harekettir. ;HumanResource
Etkili risk yönetimi planlamasý, projeyle ilgili güçlü yönleri, zayýf yönleri, tehditleri ve fýrsatlarý belirlemenize olanak tanýr. ;HumanResource
Beklenmeyen olaylarý önceden deðerlendirerek, sorunlarýn ortaya çýktýðý zaman için hazýr bir yanýt alabilirsiniz. Bu nedenle, bir projenin baþarýlý olmasýný saðlamak için potansiyel riski nasýl ele alacaðýnýzý tanýmlamaya baþlayýn, böylece bu riskleri belirleyebilir, hazýrlayabilir ve bunlardan kaçýnabilirsiniz. ;HumanResource
Geliþen proje yöneticileri, risk yönetiminin önemini kabul ediyor. Bir projenin nihai baþarýsýnýn, stratejik bir hedefe ulaþmaya katkýda bulunan planlama, azaltma, performans ve deðerlendirmeye baðlý olduðunu anlarlar. ;HumanResource
"Ýyi Temellendirilmiþ Bir Proje Planý Oluþturma Planlama, projeleri yönetmenin en uygun unsuru olmayabilir, ancak riskleri ve baþarýsýzlýðý azaltmak için en önemli kýsýmdýr. Konu proje yönetimi olduðunda ""planlamadaki baþarýsýzlýk baþarýsýz olmayý planlamaktýr"" ilkesi kesinlikle geçerlidir. ";HumanResource
Planlama zaman ve çaba gerektirir, ancak ayný zamanda potansiyel riskleri, ihmalleri, baþarýsýzlýk oranlarýný ve yanlýþ anlamalarý da ortadan kaldýrýr. ;HumanResource
Projelerinizi planlamak, gerçekçi olmayan beklentileri ve riskleri belirlemenizi kolaylaþtýrýr. Ýster makro ister mikro düzeyde, riskler her zaman çevrede gizlidir. Doðru planlama, ekiplerin proje yürütme sýrasýnda risklerin daha büyük tehditlere dönüþmemesini saðlamasýna olanak tanýr. ;HumanResource
Zaman çizelgesi, maliyetler, çýktýlar ve diðer ayrýntýlarýn ortaya konduðu nokta budur. Planlama sýrasýnda beklentiler belirlenir ve varsayýmlar belirlenir. Bu nedenle, bu adým olmadan, bir ekip bazý önemli ayrýntýlarý, son teslim tarihlerini kaçýrýr ve sonunda baþarýyý yansýtýr. ;HumanResource
Proje Rollerini ve Sorumluluklarýný Netleþtirin Ekip üyeleri içindeki rol ve sorumluluklarýn tanýmlanmasý iþ akýþýný kolaylaþtýrýr. Ekip açýkça tanýmlanmýþ iþlevlere ve hesap verebilirliðe sahip olduðunda, kendilerinden ne beklendiðini bilir ve verimli bir þekilde çalýþýr. ;HumanResource
Burada, proje hedeflerini karþýlamak için organizasyon yapýsýný oluþturmak ve tasarlamak için organizasyon þemalarýný kullanabilirsiniz. Çalýþanlara ve ekip üyelerine rollerini ve sorumluluklarýný daha iyi anlamalarý için rehberlik etmede yardýmcý olurlar. ;HumanResource
Bir departman içindeki þirketlerin, departmanlarýn ve üyelerin iþlevleri arasýnda sorunsuz bir ayrým yapýlmasýna yardýmcý olurlar, böylece sorumluluklar ekibin her bir üyesi için nettir. ;HumanResource
Gösteri Yol Dýþý - ancak dijital teknolojiler iþlerin ilerlemesini saðlayabilir mi? Sosyal mesafenin artýk bir zorunluluk olduðu için dijital teknolojiler her zamankinden daha önemli hale geldi. Evde sýkýþýp kalan meslektaþlar, iþlerini halletmek için ihtiyaç duyduklarý baðlantýlarý oluþturmak için sohbet uygulamalarý, video araçlarý ve bilgi platformlarýnýn bir kombinasyonunu kullanýyor.;HumanResource
"Þanslý olanlardan biriyseniz, tele çalýþýyorsunuz. Belki daha önce evden çalýþmýþsýnýzdýr , ancak bu sefer evde eðitim ve ev idaresi vardiyalarý arasýnda 8 saat sýkýþýp kalýyorsunuz; veya belki de tele-çalýþmanýn kendisi sizin için yeni bir deneyimdir. Her iki durumda da sosyal mesafe, bildiðimiz þekliyle iþyerinde duraklamaya neden oldu.";HumanResource
Dünyanýn her yerinde insanlar iþlerini halletmenin yeni yollarýný öðreniyorlar - peki bu yeni çalýþma planý nasýl bir þekil alýyor?;HumanResource
Sanal yakýnlýk Ýþyerinde bilgi paylaþýmý ve sosyal iletiþim için dijital araçlar geliþtirmek üzere yaklaþýk 20 yýl geçirmiþ bir mühendis olan Antoine Perdaens'e sordum. Dijital çalýþma aracý Elium'un CEO'su ve kurucu ortaðý olarak, deðiþen iþ durumlarý hakkýnda biraz fikir edinmiþtir.;HumanResource
Antoine bugünün iþyerini ani bir parçalanma sahnesi olarak tanýmlýyor: 'Geçen ay 5 ofiste çalýþan bir þirket þimdi 1000'e sahip olabilir!' Ancak dijital teknolojiler gerçekten bir iþyeri oluþturabilir mi?,;HumanResource
"""Bugün, paylaþýlan bir iþ yeri nedir?"" diyor Antoine. ""Öncelikle özgürce konuþabileceðiniz bir sohbet alanýna ihtiyacýnýz var, sonra bir video sistemine ihtiyacýnýz var ve sonra daha profesyonel etkileþime sahip olabileceðiniz bir yere ihtiyacýnýz var - daha sýký bilgi, daha katý bilgi, daha sýký iletiþim.""";HumanResource
Kehanet eðilimi? Karbon ayak izini azaltma, endüstri maliyetlerini azaltma ve daha kapsayýcý istihdam saðlama potansiyeli nedeiyle , uzaktan çalýþma uzun süredir sayýsýz modern soruna bir çözüm olarak lanse ediliyor. AB , 2002'de tele çalýþma konusunda bir çerçeve anlaþmasý imzaladý ve kýsa bir süre sonra birkaç AB hükümeti uzaktan çalýþma için teþvik programlarý baþlattý.;HumanResource
Bu çerçeveler ve dijital çözümlerin artan kapasitesi sayesinde, uzaktan çalýþmadaki artýþ devam etti. 2017 itibariyle, AB'deki çalýþanlarýn% 5'i çoðunlukla evden çalýþýyordu.;HumanResource
Doðru araç seti Uzaktan çalýþma yapmanýn anahtarý nedir? Uzaktan çalýþanlara göre cevap açýk: dijital baðlantý.Polycom iletiþim þirketi 2017'de ABD, Kanada, Brezilya, Japonya, Almanya, Hindistan, Rusya, Fransa, Avustralya ve Çin dahil olmak üzere 12 ülkede 25.234 kiþiyle bir anket gerçekleþtirdi. Çalýþmalarý , uzaktan çalýþanlarýn% 62'sinin meslektaþlarýyla baðlantýda kalmak için daha iyi teknoloji istediðini ortaya koydu.;HumanResource
"Solène Courpied, araþtýrma ve danýþmanlýk firmasý BVA için çalýþýyor . Sosyal mesafe sýrasýnda dijital teknolojileri gerekli bulmuþtur. ""Görüntülü görüþmeler ve anlýk sohbet araçlarý sayesinde, birlikte çalýþtýðýmýz insanlarla iletiþim tamamen kopmaz"" diyor.";HumanResource
Diana Vazquez , Brüksel'in tek su þirketi olan VIVAQUA'da çalýþýyor . Görevi hem personel arasýndaki iç iletiþimi hem de halkla olan iletiþimi saðlamaktýr. Geçtiðimiz Ekim ayýnda þirket, iletiþimi merkezileþtirmek ve çalýþanlarý ayný sayfada tutmak için Elium'u intranet olarak kullanmaya baþladý.;HumanResource
"Covid-19 salgýný birdenbire arttýðýnda, aracýn paha biçilemez olduðu kanýtlandý: ""Kilitlenmenin baþlangýcýnda, iþleri evden çalýþmak için yerine koymak için birçok acil iletiþimimiz vardý,"" diye açýklýyor Diana ... araç çok, çok þu anda yararlý. '";HumanResource
Dijital teknoloji birçok þekilde kurtarmaya geldi ve açýk bir günü ve diðer büyük etkinlikleri iptal etmek zorunda kalmanýn yaný sýra, þirket her zamanki gibi ilerlemeyi baþardý. Diane, fiziksel toplantýlarýný görüntülü görüþmelerle deðiþtirdi ve iþinin evle sýnýrlý olmasýna raðmen aþaðý yukarý ayný kaldýðýný söylüyor.;HumanResource
Üretkenlik avantajý Anne-Lise Bouffioux, Groupe Mestdagh'da Ýletiþim Baþkanýdýr . Sosyal mesafe önlemleri uygulandýðýnda, görevlerini uzaktan yerine getirebildiðini, ayný zamanda daha üretken olduðunu da keþfetti.;HumanResource
BVA'da Solène benzer bir deneyim yaþadý: Evden çalýþýrken üretkenliðinin daha yüksek olduðunu görüyor. Aslýnda, mevcut araçlar nedeniyle bilgi paylaþýmýnýn aslýnda daha kolay olduðunu söylüyor.;HumanResource
Bu hesaplar, uzaktan çalýþýrken saat baþýna deðerin daha yüksek olduðunu bulan çeþitli çalýþmalarla yankýlanýyor. En çok alýntý yapýlanlardan biri, ev eksenli çalýþanlarýn ofiste çalýþanlardan% 13,5 daha verimli olduðunu bulan Stanford Üniversitesi profesörü Nicholas Bloom tarafýndan yapýlan 2014 tarihli bir araþtýrmadýr .;HumanResource
Halihazýrda dijitalleþtirilmiþ bir altyapýya sahip olan þirketler, bu baðlantýlarý geliþtirmek için araçlarýný yeni yollarla kullanýyor. Solène, Elium'un bilgi iletmekten daha fazlasýný yaptýðýný gördü. Ayný zamanda þirketin sosyal ve kültürel tarafýný canlý tutmanýn bir yolunu buluyor: 'Artýk ekipleri eðlendirmek için' eðlenceli 'içeriðe sahip daha büyük bir sosyal að iþlevi var' diyor.;HumanResource
Sonraki en iyi þey Evde çalýþmanýn önünde pek çok engel var - bebek bezlerinin deðiþmesi gerekiyor ve kahve molasý sohbetleri geçmiþte kaldý. Ancak, sahip olduðumuz araçlarý en üst düzeye çýkarmaya çalýþalým - çalýþma platformlarýnda yayýnlamak için zaman ayýrýn, ekip sohbetleri ayarlayýn, meslektaþlarýmýzla video görüþmesi yapýn…;HumanResource
Fiziksel bir iþyerinin yerini hiçbir þey tutamaz, ancak dijital çözümleri doðru þekilde kullanarak belki bir sonraki en iyi þeyi inþa edebiliriz.;HumanResource
Corona Virüs nedeniyle þu anda var olan durumu nasýl tarif edebiliriz? Benzeri görülmemiþ mi? Önemsiz mi? Duyulmamýþ? Nasýl tarif ederseniz edin, bu küresel salgýnýn 'Toplam Kargaþa' yarattýðý konusunda oybirliðiyle kabul edilebilir . Korona bozulan dünyanýn þu anki endiþesi, salgýný yenmek deðil, içimizde sürdürülen mücadeleye odaklanýyor. Her geçen gün artan yalnýzlýk duygusuyla insanlar, günlük çabalarýnda 'Bir Anlam Bulma' arayýþýndadýr. Çünkü hayatta bir 'amaç' ve 'anlam' bulmak onu yaþamaya deðer kýlar.;HumanResource
"Mevcut pandemi, yöneticileri ve liderleri 'Anlamý' yeniden çerçeveleme veya yeniden oluþturma gibi yeni ve kalýcý ve göz korkutucu bir görevle karþý karþýya býrakýyor; bu görev olmadan iþe baðlýlýðý ve kiþisel motivasyon denklemini sürdürmek ve sürdürmek çok zor olacaktýr. Takým üyelerinizin harika bir iþ çýkarmasýný istiyorsanýz, bu daha uygun hale gelir.";HumanResource
 Anlam ' terimi iki taraftan algýlanmalý ve yorumlanmalýdýr, biri kaynaðýn gözünden, diðeri ise resepsiyonistin tarafýndan. Bu denklem arasýndaki baðlantý ipliði, ondan kaynaklanan ve her iki tarafça alýnan 'deðerdir'. Her iki taraf da ortaya çýkan iliþki yoluyla inþa edilen deðeri anladýðýnda güven daha da güçlenir. Oyuna dahil olan algý ve biliþ olduðu için, her iki üyeden de faydalanmak için deðeri önceden tanýmlamak daha da önemli hale gelir. Aþaðýda, 'deðer' / 'anlam' bulmacasýný yeniden çerçevelendirirken veya yeniden yazarken lidere atýlan birkaç zorluk bulunmaktadýr.;HumanResource
"1. Herhangi bir belirsizlik olmaksýzýn ""anlam"" veya ""deðer"" i ana hatlarýyla belirtmek";HumanResource
"2. ""Anlam"" veya ""deðer"" in kuruluþun katký denklemine nasýl katkýda bulunduðunu anlamak.";HumanResource
3. 'Anlam' veya 'deðer' saðlamak, çalýþanlarý daha büyük resme katkýda bulunmaya teþvik eder ve meþgul eder.;HumanResource
Öyleyse, bir Liderin iþveren-çalýþan iliþkisinde 'anlam' ve 'deðer' tanýmlayabileceði araçlar veya itici güçler nelerdir?1. Katký - Lider, ekibine, sadece görevlerini tamamlamak için deðil, bir etki yaratmak için organizasyona katýldýklarýný vurgulamalýdýr. Katýlmalarýnýn nedeni, anlamlý bir etki yaratmaktýr. Ýþin kendisi, ekibi katkýda bulunmaya teþvik etmeli ve sadece bir iþ yapma kültürü oluþturmamalýdýr.;HumanResource
2. Öðrenme - Bir iþ içindeki her görev / etkinlik bir anlam yaratmaya odaklanmalýdýr. Görevler þunlarý yapmalýdýr: Merak duygusu yaratýn Deney yapmaya ve risk almaya elveriþli bir ortam saðlayýn Baþarýsýz olmaya ve hayat boyu öðrenmeye izin veren bir ortam yaratýn;HumanResource
